brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness,current_source
NARS,Soft Matte Complete Foundation,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,Oslo L1 - for fair skin with pink undertones,/productimages/sku/s2374346+sw.jpg,Oslo 1.5 oz/ 45 mL,Oslo,NA,RGB,#F7D4C4,18.82352941,0.76119403,0.868627451,https://www.sephora.com/productimages/sku/s2374452-main-zoom.jpg?imwidth=1256
NARS,Soft Matte Complete Foundation,https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?icid2=products%20grid:p462720,Siberia L0 - for fair skin with yellow undertones,/productimages/sku/s2374338+sw.jpg,Siberia 1.5 oz/ 45 mL,Siberia,NA,RGB,#FCE6C9,34.11764706,0.894736842,0.888235294,https://www.sephora.com/productimages/sku/s2374452-main-zoom.jpg?imwidth=1257
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.00 Cool very light with cool undertones,/productimages/sku/s2172948+sw.jpg,1.00 Cool,Cool,1,RGB,#FCF0E5,28.69565217,0.793103448,0.943137255,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1224
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.10 Neutral very light with neutral undertones,/productimages/sku/s2112001+sw.jpg,1.10 Neutral,Neutral,1.1,RGB,#FCEDD8,35,0.857142857,0.917647059,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1225
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.20 Cool light with cool undertones,/productimages/sku/s2097087+sw.jpg,1.20 Cool,Cool,1.2,RGB,#FBE6D6,25.94594595,0.822222222,0.911764706,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1226
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.30 Warm light with warm undertones,/productimages/sku/s2097095+sw.jpg,1.30 Warm,Warm,1.3,RGB,#F5DBC1,30,0.722222222,0.858823529,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1227
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.40 Neutral light with neutral undertones,/productimages/sku/s2097103+sw.jpg,1.40 Neutral,Neutral,1.4,RGB,#ECCCAF,28.52459016,0.616161616,0.805882353,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1228
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.50 Cool light with cool undertones,/productimages/sku/s2097111+sw.jpg,1.50 Cool,Cool,1.5,RGB,#F0C3A6,23.51351351,0.711538462,0.796078431,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1229
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,1.60 Warm light with warm undertones,/productimages/sku/s2097129+sw.jpg,1.60 Warm,Warm,1.6,RGB,#EEC5A2,27.63157895,0.690909091,0.784313725,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1230
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.10 Cool medium with cool undertones,/productimages/sku/s2097137+sw.jpg,2.10 Cool,Cool,2.1,RGB,#E3C2A8,26.44067797,0.513043478,0.774509804,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1231
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.20 Neutral/Olive  medium with neutral olive undertones,/productimages/sku/s2097145+sw.jpg,2.20 Neutral/Olive,Neutral/Olive,2.2,RGB,#ECC49B,30.37037037,0.680672269,0.766666667,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1232
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.30 Warm medium with warm undertones,/productimages/sku/s2097152+sw.jpg,2.30 Warm,Warm,2.3,RGB,#ECC49B,30.37037037,0.680672269,0.766666667,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1233
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.40 Neutral/Olive  medium with neutral olive undertones,/productimages/sku/s2097160+sw.jpg,2.40 Neutral/Olive,Neutral/Olive,2.4,RGB,#E2C099,32.05479452,0.557251908,0.743137255,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1234
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,2.50 Neutral medium with neutral undertones,/productimages/sku/s2097178+sw.jpg,2.50 Neutral,Neutral,2.5,RGB,#DCB290,26.84210526,0.520547945,0.71372549,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1235
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.10 Cool light tan with cool undertones,/productimages/sku/s2097186+sw.jpg,3.10 Cool,Cool,3.1,RGB,#ECC09E,26.15384615,0.672413793,0.77254902,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1236
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.15 Cool light tan with cool undertones,/productimages/sku/s2097194+sw.jpg,3.15 Cool,Cool,3.15,RGB,#F0C2A9,21.12676056,0.702970297,0.801960784,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1237
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.20 Warm light tan with warm  undertones,/productimages/sku/s2097202+sw.jpg,3.20 Warm,Warm,3.2,RGB,#E8B77D,32.52336449,0.699346405,0.7,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1238
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.25 Neutral light tan with neutral undertones,/productimages/sku/s2097210+sw.jpg,3.25 Neutral,Neutral,3.25,RGB,#E4B488,28.69565217,0.630136986,0.71372549,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1239
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.30 Warm/Olive tan with warm olive undertones,/productimages/sku/s2097228+sw.jpg,3.30 Warm/Olive,Warm/Olive,3.3,RGB,#E8B172,32.03389831,0.719512195,0.678431373,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1240
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.35 Warm tan with warm undertones,/productimages/sku/s2097236+sw.jpg,3.35 Warm,Warm,3.35,RGB,#D8A776,30,0.556818182,0.654901961,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1241
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.40 Warm tan with warm undertones,/productimages/sku/s2097244+sw.jpg,3.40 Warm,Warm,3.4,RGB,#D9A176,26.06060606,0.565714286,0.656862745,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1242
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.45 Neutral tan with neutral undertones,/productimages/sku/s2097251+sw.jpg,3.45 Neutral,Neutral,3.45,RGB,#D9A176,26.06060606,0.565714286,0.656862745,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1243
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.50 Warm tan with warm undertones,/productimages/sku/s2097269+sw.jpg,3.50 Warm,Warm,3.5,RGB,#E2B07E,30,0.632911392,0.690196078,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1244
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.55 Neutral/Olive tan with neutral olive undertones,/productimages/sku/s2097277+sw.jpg,3.55 Neutral/Olive,Neutral/Olive,3.55,RGB,#D3A778,30.98901099,0.508379888,0.649019608,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1245
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.60 Warm tan with warm undertones,/productimages/sku/s2097285+sw.jpg,3.60 Warm,Warm,3.6,RGB,#E4AA74,28.92857143,0.674698795,0.674509804,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1246
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.65 Neutral very tan with neutral undertones,/productimages/sku/s2097293+sw.jpg,3.65 Neutral,Neutral,3.65,RGB,#D29D74,26.17021277,0.510869565,0.639215686,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1247
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.70 Warm/Olive very tan with warm olive undertones,/productimages/sku/s2097301+sw.jpg,3.70 Warm/Olive,Warm/Olive,3.7,RGB,#CE9160,26.72727273,0.528846154,0.592156863,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1248
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,3.75 Warm very tan with warm undertones,/productimages/sku/s2097319+sw.jpg,3.75 Warm,Warm,3.75,RGB,#DA9762,26.5,0.618556701,0.619607843,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1249
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.00 Neutral/Olive deep neutral with warm olive undertones - Selected,/productimages/sku/s2172955+sw.jpg,4.00 Neutral/Olive,Neutral/Olive,4,RGB,#AE7955,24.26966292,0.354581673,0.507843137,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1250
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.05 Warm deep with warm undertones,/productimages/sku/s2172963+sw.jpg,4.05 Warm,Warm,4.05,RGB,#B9773D,28.06451613,0.504065041,0.482352941,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1251
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.10 Cool/Olive deep with cool olive undertones,/productimages/sku/s2097327+sw.jpg,4.10 Cool/Olive,Cool/Olive,4.1,RGB,#A8723D,29.71962617,0.467248908,0.449019608,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1252
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.15 Warm deep golden with rosy undertones,/productimages/sku/s2172971+sw.jpg,4.15 Warm,Warm,4.15,RGB,#A46B3C,27.11538462,0.464285714,0.439215686,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1253
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.20 Warm deep with warm undertones,/productimages/sku/s2097335+sw.jpg,4.20 Warm,Warm,4.2,RGB,#906131,30.31578947,0.492227979,0.378431373,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1254
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.30 Warm deep with warm undertones,/productimages/sku/s2097343+sw.jpg,4.30 Warm,Warm,4.3,RGB,#A06C38,30,0.481481481,0.423529412,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1255
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.35 Warm deep with warm undertones,/productimages/sku/s2172989+sw.jpg,4.35 Warm,Warm,4.35,RGB,#905A2E,26.93877551,0.515789474,0.37254902,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1256
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.40 Neutral deep with neutral undertones,/productimages/sku/s2097350+sw.jpg,4.40 Neutral,Neutral,4.4,RGB,#73491E,30.35294118,0.586206897,0.284313725,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1257
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.45 Neutral deep with warm undertones,/productimages/sku/s2172997+sw.jpg,4.45 Neutral,Neutral,4.45,RGB,#6B3E0D,31.27659574,0.783333333,0.235294118,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1258
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.50 Warm deep with warm undertones,/productimages/sku/s2097368+sw.jpg,4.50 Warm,Warm,4.5,RGB,#723C1B,22.75862069,0.617021277,0.276470588,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1259
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.55 Cool very deep with cool undertones,/productimages/sku/s2173003+sw.jpg,4.55 Cool,Cool,4.55,RGB,#6F3A1E,20.74074074,0.574468085,0.276470588,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1260
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.60 Neutral very deep with neutral undertones,/productimages/sku/s2097376+sw.jpg,4.60 Neutral,Neutral,4.6,RGB,#532E15,24.19354839,0.596153846,0.203921569,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1261
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.70 Cool very deep with cool undertones,/productimages/sku/s2097384+sw.jpg,4.70 Cool,Cool,4.7,RGB,#542911,21.49253731,0.663366337,0.198039216,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1262
beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.75 Neutral very deep with neutral undertones,/productimages/sku/s2173011+sw.jpg,4.75 Neutral,Neutral,4.75,RGB,#3A2115,19.45945946,0.46835443,0.154901961,https://www.sephora.com/productimages/sku/s2570729-main-zoom.jpg?imwidth=1263
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Opal 01 for very fair cool skin with pink undertones,/productimages/sku/s1687870+sw.jpg,Opal 01 1.18 oz,Opal,1,RGB,#ECD0C4,18,0.512820513,0.847058824,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1224
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Birch 1.5 for fair warm skin with yellow undertones,/productimages/sku/s1826411+sw.jpg,Birch 1.5 1.18 oz,Birch,1.5,RGB,#F5D4B6,28.57142857,0.759036145,0.837254902,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1225
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Vanilla 02 for very fair neutral skin with peach undertones,/productimages/sku/s1687888+sw.jpg,Vanilla 02 1.18 oz,Vanilla,2,RGB,#DCBBAF,16,0.391304348,0.774509804,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1226
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Buttercream 03 for very light warm skin yellow undertones,/productimages/sku/s1687896+sw.jpg,Buttercream 03 1.18 oz,Buttercream,3,RGB,#E2C4B2,22.5,0.452830189,0.792156863,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1227
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Cashew 3.5 for light neutral skin with peach undertones - Selected,/productimages/sku/s2176972+sw.jpg,Cashew 3.5,Cashew,3.5,RGB,#D3A78A,23.83561644,0.453416149,0.684313725,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1228
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Suede 04 for medium-tan cool skin with rosy undertones,/productimages/sku/s1687904+sw.jpg,Suede 04 1.18 oz,Suede,4,RGB,#D6ADA1,13.58490566,0.392592593,0.735294118,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1229
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Wheat 4.5 for medium cool skin with pink undertones,/productimages/sku/s1826429+sw.jpg,Wheat 4.5 1.18 oz,Wheat,4.5,RGB,#D3A886,26.49350649,0.466666667,0.676470588,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1230
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Natural 05 for medium-tan neutral skin with peach undertones,/productimages/sku/s1687912+sw.jpg,Natural 05 1.18 oz,Natural,5,RGB,#D4AB9A,17.5862069,0.402777778,0.717647059,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1231
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Bamboo 5.5 for light warm skin with yellow undertones,/productimages/sku/s1826403+sw.jpg,Bamboo 5.5 1.18 oz,Bamboo,5.5,RGB,#EBCBAC,29.52380952,0.611650485,0.798039216,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1232
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Ginger 06 for medium warm skin with yellow undertones,/productimages/sku/s1687920+sw.jpg,Ginger 06 1.18 oz,Ginger,6,RGB,#D0A993,21.63934426,0.393548387,0.696078431,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1233
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Desert 6.5 for tan neutral skin with peach undertones,/productimages/sku/s1826395+sw.jpg,Desert 6.5 1.18 oz,Desert,6.5,RGB,#D9A986,25.30120482,0.522012579,0.688235294,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1234
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Tan 07 for tan cool skin with rosy undertones,/productimages/sku/s1687938+sw.jpg,Tan 07 1.18 oz,Tan,7,RGB,#CAA293,16.36363636,0.341614907,0.684313725,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1235
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Dune 7.5 for medium-tan warm skin with golden undertones,/productimages/sku/s1826387+sw.jpg,Dune 7.5 1.18 oz,Dune,7.5,RGB,#DEAE88,26.51162791,0.565789474,0.701960784,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1236
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Spice 08 for tan warm skin with golden undertones,/productimages/sku/s1687946+sw.jpg,Spice 08 1.18 oz,Spice,8,RGB,#CB9D84,21.12676056,0.405714286,0.656862745,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1237
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Terra 8.5 for tan-dark warm skin with golden undertones,/productimages/sku/s1826379+sw.jpg,Terra 8.5 1.18 oz,Terra,8.5,RGB,#D9A480,24.26966292,0.539393939,0.676470588,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1238
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Chestnut 09 for dark neutral skin with peach undertones,/productimages/sku/s1687953+sw.jpg,Chestnut 09 1.18 oz,Chestnut,9,RGB,#C5937A,20,0.392670157,0.625490196,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1239
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Sienna 10 for deep cool skin with red undertones,/productimages/sku/s1687961+sw.jpg,Sienna 10 1.18 oz,Sienna,10,RGB,#A47465,14.28571429,0.257142857,0.519607843,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1240
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Cinnamon 10.5 for deep warm skin with golden undertones,/productimages/sku/s2176980+sw.jpg,Cinnamon 10.5,Cinnamon,10.5,RGB,#8B624F,19,0.275229358,0.42745098,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1241
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Cedar 11 for very deep cool skin with red undertones,/productimages/sku/s2176998+sw.jpg,Cedar 11,Cedar,11,RGB,#9C6351,14.4,0.316455696,0.464705882,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1242
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,Mahogany 11.5 for very deep neutral skin with peach undertones,/productimages/sku/s2177004+sw.jpg,Mahogany 11.5,Mahogany,11.5,RGB,#74544E,9.473684211,0.195876289,0.380392157,https://www.sephora.com/productimages/sku/s1687912-main-zoom.jpg?imwidth=1243
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,Cloud fairest with neutral to rosy undertones,/productimages/sku/s2084606+sw.jpg,Cloud 1 oz,Cloud,NA,RGB,#EBC7AE,24.59016393,0.603960396,0.801960784,https://www.sephora.com/productimages/sku/s1711977-main-zoom.jpg?imwidth=1224
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,Swan very fair with neutral undertones,/productimages/sku/s1960814+sw.jpg,Swan 1 oz/ 29.57 mL,Swan,NA,RGB,#D7B096,24,0.448275862,0.715686275,https://www.sephora.com/productimages/sku/s1711977-main-zoom.jpg?imwidth=1225
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,Snow very fair with neutral to rosy undertones,/productimages/sku/s1762608+sw.jpg,Snow 1 oz/ 30 mL,Snow,NA,RGB,#EDC9B2,23.38983051,0.621052632,0.81372549,https://www.sephora.com/productimages/sku/s1711977-main-zoom.jpg?imwidth=1226
